id,date_published,citation_count,estimated_citation_count,title,authors,fields
2326639459,2008-01-01,10,10,"Health experiences of women who are street-involved and use crack cocaine : inequity, oppression, and relations of power in Vancouver's Downtown Eastside","[{'DAuN': 'Victoria Ann Bungay', 'AuId': 2334194562, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Oppression', 'FId': 2776526686}, {'DFN': 'Downtown', 'FId': 2776556313}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Criminology', 'FId': 73484699}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Crack cocaine', 'FId': 3019058438}]"
111108992,2012-01-01,0,0,Ethical Considerations in Online Research Methods,"[{'DAuN': 'Harsh Suri', 'AuId': 2130426135, 'DAfN': 'University of Melbourne', 'AfId': 165779595}, {'DAuN': 'Fay Patel', 'AuId': 2118355925, 'DAfN': 'Dalhousie University', 'AfId': 129902397}]","[{'DFN': 'Online research methods', 'FId': 203094294}, {'DFN': 'Engineering ethics', 'FId': 55587333}, {'DFN': 'Management science', 'FId': 539667460}, {'DFN': 'Engineering', 'FId': 127413603}]"
2266192002,2014-08-18,0,0,Considering all our relations: A proposed hermeneutic turn in S-STEP,"[{'DAuN': 'Dawn Wiseman', 'AuId': 2205562763, 'DAfN': 'University of Alberta', 'AfId': 154425047}]","[{'DFN': 'Teacher education', 'FId': 2780805685}, {'DFN': 'Ontological hermeneutics', 'FId': 2779379655}, {'DFN': 'Curriculum', 'FId': 47177190}, {'DFN': 'Hermeneutics', 'FId': 50379869}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Framing (construction)', 'FId': 169087156}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Psychology', 'FId': 15744967}, {'DFN': 'Limiting', 'FId': 188198153}]"
2972618175,2019-01-01,0,0,Training Community-Based Health Workers,"[{'DAuN': 'Tashina J. Vavuris', 'AuId': 2972632280, 'DAfN': 'University of California, Santa Cruz', 'AfId': 185103710}]","[{'DFN': 'Accreditation', 'FId': 61521584}, {'DFN': 'Needs assessment', 'FId': 28718268}, {'DFN': 'Psychological intervention', 'FId': 27415008}, {'DFN': 'Public relations', 'FId': 39549134}, {'DFN': 'Citizen journalism', 'FId': 203663800}, {'DFN': 'Psychology', 'FId': 15744967}, {'DFN': 'Community based', 'FId': 3020394755}]"
1626061905,2011-09-30,5,5,Multicultural Education as a Human Right: Framing Multicultural Education for Citizenship in a Global Age,"[{'DAuN': 'Francisco Rios', 'AuId': 2278209379, 'DAfN': 'Western Washington University', 'AfId': 52669646}, {'DAuN': 'Susan Markus', 'AuId': 2565183432, 'DAfN': 'University of Wyoming', 'AfId': 12834331}]","[{'DFN': 'Citizenship', 'FId': 2780781376}, {'DFN': 'Multicultural education', 'FId': 2777301881}, {'DFN': 'Cultural hegemony', 'FId': 167277664}, {'DFN': 'Democracy', 'FId': 555826173}, {'DFN': 'Human rights', 'FId': 169437150}, {'DFN': 'Framing (construction)', 'FId': 169087156}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Democratic citizenship', 'FId': 2993867859}, {'DFN': 'Demographics', 'FId': 2780084366}]"
3094521204,2020-10-22,0,0,Integrating across knowledge systems to drive action on chronic biological invasions,"[{'DAuN': 'Norman W. H. Mason', 'AuId': 2074125071, 'DAfN': 'Landcare Research', 'AfId': 86609021}, {'DAuN': 'Olivia Burge', 'AuId': 2934410192, 'DAfN': 'Landcare Research', 'AfId': 86609021}, {'DAuN': 'Robbie Price', 'AuId': 2113670335, 'DAfN': 'Landcare Research', 'AfId': 86609021}, {'DAuN': 'Rowan Sprague', 'AuId': 2923402040, 'DAfN': 'New Zealand Wilding Conifer Management Group, Christchurch, New Zealand', 'AfId': None}, {'DAuN': 'John Dymond', 'AuId': 2034419647, 'DAfN': 'Landcare Research', 'AfId': 86609021}, {'DAuN': 'Mike Watt', 'AuId': 3093475591, 'DAfN': 'Scion', 'AfId': 154136665}, {'DAuN': 'Tessa Roberts', 'AuId': 3093920718, 'DAfN': 'Ministry for Primary Industries', 'AfId': 262074209}, {'DAuN': 'Thomas Paul', 'AuId': 2624756064, 'DAfN': 'Scion', 'AfId': 154136665}, {'DAuN': 'Brian Richardson', 'AuId': 2478955796, 'DAfN': 'Scion', 'AfId': 154136665}, {'DAuN': 'Carol Rolando', 'AuId': 2070887823, 'DAfN': 'Scion', 'AfId': 154136665}, {'DAuN': 'Sarah Wyse', 'AuId': 2110271487, 'DAfN': 'Lincoln University (Pennsylvania)', 'AfId': 33821262}, {'DAuN': 'Philip E. Hulme', 'AuId': 1303218151, 'DAfN': 'Lincoln University (Pennsylvania)', 'AfId': 33821262}, {'DAuN': 'Pike Stahlmann-Brown', 'AuId': 3036233676, 'DAfN': 'Landcare Research', 'AfId': 86609021}, {'DAuN': 'Shaun Awatere', 'AuId': 2640210888, 'DAfN': 'Landcare Research', 'AfId': 86609021}, {'DAuN': 'Duane A. Peltzer', 'AuId': 1970724052, 'DAfN': 'Landcare Research', 'AfId': 86609021}]","[{'DFN': 'Knowledge ecosystem', 'FId': 2779323733}, {'DFN': 'Common knowledge', 'FId': 2779875129}, {'DFN': 'Knowledge-based systems', 'FId': 115925183}, {'DFN': 'Stakeholder', 'FId': 201305675}, {'DFN': 'Knowledge management', 'FId': 56739046}, {'DFN': 'Corporate governance', 'FId': 39389867}, {'DFN': 'Biology', 'FId': 86803240}, {'DFN': 'Knowledge generation', 'FId': 2986009243}, {'DFN': 'Knowledge sources', 'FId': 3020390092}, {'DFN': 'Structure and function', 'FId': 2988439723}]"
1490175363,2002-01-01,16,16,"North American Indian, Métis and Inuit women speak about culture, education and work","[{'DAuN': 'Carolyn Kenny', 'AuId': 2100154648, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Metis', 'FId': 2780705272}, {'DFN': 'Indian Act', 'FId': 2778459495}, {'DFN': 'PARRY', 'FId': 2778975910}, {'DFN': 'Focus group', 'FId': 56995899}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'History', 'FId': 95457728}, {'DFN': 'Nova scotia', 'FId': 2988919728}]"
2346216677,2016-05-06,2,2,What Is Program Evaluation,"[{'DAuN': 'John Gargani', 'AuId': 2671581433, 'DAfN': 'American Evaluation Association', 'AfId': 178851606}, {'DAuN': 'Robin Lin Miller', 'AuId': 2100987225, 'DAfN': 'American Evaluation Association', 'AfId': 178851606}]","[{'DFN': 'Program evaluation', 'FId': 5395021}, {'DFN': 'Public health', 'FId': 138816342}, {'DFN': 'Letter to the editor', 'FId': 2779915905}, {'DFN': 'Library science', 'FId': 161191863}, {'DFN': 'Data mining', 'FId': 124101348}, {'DFN': 'Medicine', 'FId': 71924100}]"
2205552825,2015-12-17,2,2,Teaching Indigenous methodology and an Iñupiaq example,"[{'DAuN': 'Maureen P. Hogan', 'AuId': 2165438956, 'DAfN': 'University of Alaska Fairbanks', 'AfId': 141472210}, {'DAuN': 'Sean A. Topkok', 'AuId': 2678194115, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Hogan', 'FId': 2781083729}, {'DFN': 'Axiology', 'FId': 17756789}, {'DFN': 'Inupiaq', 'FId': 2779137160}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Ontology', 'FId': 25810664}, {'DFN': 'Epistemology', 'FId': 111472728}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Social science', 'FId': 36289849}, {'DFN': 'Graduate research', 'FId': 3018909493}, {'DFN': 'Research method', 'FId': 2983515908}, {'DFN': 'Research methodology', 'FId': 2986817661}]"
3048379667,2020-09-01,0,0,"The Retail Food Environment, Store Foods, and Diet and Health among Indigenous Populations: a Scoping Review.","[{'DAuN': 'Gabriella Luongo', 'AuId': 3049154022, 'DAfN': 'Dalhousie University', 'AfId': 129902397}, {'DAuN': 'Kelly Skinner', 'AuId': 2125870083, 'DAfN': 'University of Waterloo', 'AfId': 151746483}, {'DAuN': 'Breanna Phillipps', 'AuId': 3048960043, 'DAfN': 'University of Waterloo', 'AfId': 151746483}, {'DAuN': 'Ziwa Yu', 'AuId': 3048666666, 'DAfN': 'Dalhousie University', 'AfId': 129902397}, {'DAuN': 'Debbie Martin', 'AuId': 2097927158, 'DAfN': 'Dalhousie University', 'AfId': 129902397}, {'DAuN': 'Catherine L. Mah', 'AuId': 2968971820, 'DAfN': 'Dalhousie University', 'AfId': 129902397}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Nutrition Education', 'FId': 2776890026}, {'DFN': 'Population', 'FId': 2908647359}, {'DFN': 'Obesity', 'FId': 511355011}, {'DFN': 'Psychological intervention', 'FId': 27415008}, {'DFN': 'Environmental health', 'FId': 99454951}, {'DFN': 'Holistic health', 'FId': 2778821024}, {'DFN': 'Purchasing', 'FId': 2778813691}, {'DFN': 'Clinical study design', 'FId': 148482608}, {'DFN': 'Geography', 'FId': 205649164}]"
2431356570,2016-06-13,5,5,Culturally Relevant Physical Education: Educative Conversations with Mi’kmaw Elders and Community Leaders,"[{'DAuN': 'Daniel B. Robinson', 'AuId': 2123420065, 'DAfN': 'St. Francis Xavier University', 'AfId': 197191942}, {'DAuN': 'Joe Barrett', 'AuId': 2146832355, 'DAfN': 'Brock University', 'AfId': 186803428}, {'DAuN': 'Ingrid Robinson', 'AuId': 2181852764, 'DAfN': 'St. Francis Xavier University', 'AfId': 197191942}]","[{'DFN': 'Physical education', 'FId': 71406770}, {'DFN': 'Teaching method', 'FId': 88610354}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Psychology', 'FId': 15744967}, {'DFN': 'Aboriginal education', 'FId': 2993572060}, {'DFN': 'Cultural influence', 'FId': 2994336638}, {'DFN': 'Physical activity', 'FId': 3020255362}, {'DFN': 'Research methodology', 'FId': 2986817661}]"
2001698811,2011-10-25,12,12,Decolonising ethnography in the field: an anthropological account,"[{'DAuN': 'Nasir Uddin', 'AuId': 2100061762, 'DAfN': 'University of Chittagong', 'AfId': 894293524}]","[{'DFN': 'Subjectivity', 'FId': 202889954}, {'DFN': 'Ethnography', 'FId': 179454799}, {'DFN': 'Ideology', 'FId': 158071213}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Objectivity (philosophy)', 'FId': 2482559}, {'DFN': 'Decolonization', 'FId': 135544838}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Anthropology', 'FId': 19165224}, {'DFN': 'Reflexive pronoun', 'FId': 150104678}, {'DFN': 'Research methodology', 'FId': 2986817661}]"
1999922304,2013-12-01,5,5,The subjective experience of Polynesians in the Australian health system,"[{'DAuN': 'Lena Rodriguez', 'AuId': 2137936027, 'DAfN': 'University of Newcastle', 'AfId': 78757542}]","[{'DFN': 'Cultural safety', 'FId': 2777507618}, {'DFN': 'Sociology of health and illness', 'FId': 3557399}, {'DFN': 'Health literacy', 'FId': 2778843546}, {'DFN': 'Pacific islanders', 'FId': 3020641676}, {'DFN': 'Polynesians', 'FId': 2910204757}, {'DFN': 'Poverty', 'FId': 189326681}, {'DFN': 'Disadvantage', 'FId': 2777673361}, {'DFN': 'Project commissioning', 'FId': 165347436}, {'DFN': 'Socioeconomics', 'FId': 45355965}, {'DFN': 'Gerontology', 'FId': 74909509}, {'DFN': 'Sociology', 'FId': 144024400}]"
1549233209,2010-05-08,6,6,Toward Understanding a Curriculum of Being Inhabited by the Language of the Other,"[{'DAuN': 'Nicholas Ng-A-Fook', 'AuId': 168788636, 'DAfN': 'University of Ottawa', 'AfId': 153718931}]","[{'DFN': 'Curriculum theory', 'FId': 145129785}, {'DFN': 'Alienation', 'FId': 171773132}, {'DFN': 'Appropriation', 'FId': 2776931063}, {'DFN': 'Curriculum', 'FId': 47177190}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Proper noun', 'FId': 41417386}, {'DFN': 'Media studies', 'FId': 29595303}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Immigration', 'FId': 70036468}]"
1513421517,2010-03-21,3,3,"Choreography, Sexuality, and the Indigenous Body in Tomson Highway's Kiss of the Fur Queen","[{'DAuN': 'Rachid Belghiti', 'AuId': 37419920, 'DAfN': 'Université de Montréal', 'AfId': 70931966}]","[{'DFN': 'Dance', 'FId': 147446459}, {'DFN': 'Contemporary dance', 'FId': 46544778}, {'DFN': 'Modern dance', 'FId': 32795567}, {'DFN': 'Choreography', 'FId': 183920142}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Ceremony', 'FId': 2775843773}, {'DFN': 'Queer', 'FId': 2778584255}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Aesthetics', 'FId': 107038049}, {'DFN': 'Gender studies', 'FId': 107993555}, {'DFN': 'Sociology', 'FId': 144024400}]"
200742584,2007-01-01,4,4,"The Treaty, the Institution and the Chalkface: An Institution-wide Project in Teacher Education","[{'DAuN': 'Janinka Greenwood', 'AuId': 2145321503, 'DAfN': '', 'AfId': None}, {'DAuN': 'Liz Brown', 'AuId': 2510328174, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Teacher education', 'FId': 2780805685}, {'DFN': 'Participatory action research', 'FId': 140988679}, {'DFN': 'Treaty', 'FId': 2779010840}, {'DFN': 'Strategic goal', 'FId': 183735805}, {'DFN': 'Capacity building', 'FId': 2779622097}, {'DFN': 'Public administration', 'FId': 3116431}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Tertiary institution', 'FId': 2994286222}]"
2783901155,2018-01-01,3,3,"Shorelines, Seashells, and Seeds: Feminist Epistemologies, Ecological Thinking, and Relational Ontologies","[{'DAuN': 'Andrea Doucet', 'AuId': 2164605900, 'DAfN': 'Brock University', 'AfId': 186803428}]","[{'DFN': 'Reflexivity', 'FId': 13200473}, {'DFN': 'Relational sociology', 'FId': 2777914344}, {'DFN': 'Ontology', 'FId': 25810664}, {'DFN': 'Ontology (information science)', 'FId': 166724064}, {'DFN': 'Sketch', 'FId': 2779231336}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Ethology', 'FId': 175909808}, {'DFN': 'Alterity', 'FId': 2775935561}, {'DFN': 'Ecology', 'FId': 18903297}]"
2120518304,2013-01-01,2,2,Hauora Kotahitanga Maori health experiences as models for co-operative co-existence between indigenous and non-indigenous peoples,"[{'DAuN': 'Lisa Chant', 'AuId': 2122791294, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Glossary', 'FId': 2780031656}, {'DFN': 'Anthropology', 'FId': 19165224}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Co operative', 'FId': 2994509569}]"
2170329480,2003-02-10,12,12,"Beyond ""the English Method of Tattooing"": Decentering the Practice of History in Oceania","[{'DAuN': 'David L. Hanlon', 'AuId': 2343109903, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Political history', 'FId': 152192407}, {'DFN': 'Historiography', 'FId': 29598333}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Scholarship', 'FId': 2778061430}, {'DFN': 'Vernacular', 'FId': 2780386941}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'History', 'FId': 95457728}, {'DFN': 'Aesthetics', 'FId': 107038049}, {'DFN': 'Anthropology', 'FId': 19165224}, {'DFN': 'Ethnography', 'FId': 179454799}, {'DFN': 'Decolonization', 'FId': 135544838}]"
2769383237,2018-01-01,5,5,Indigenous Land Management in Peri-Urban Landscapes: An Australian Example,"[{'DAuN': 'Rachele S. Wilson', 'AuId': 2690186952, 'DAfN': 'University of the Sunshine Coast', 'AfId': 174025329}, {'DAuN': 'Tristan Pearce', 'AuId': 2887112534, 'DAfN': 'University of the Sunshine Coast', 'AfId': 174025329}, {'DAuN': 'Kerry Jones', 'AuId': 2769894436, 'DAfN': 'Bunya Bunya Country Aboriginal Corporation, Queensland, Australia', 'AfId': None}, {'DAuN': 'Sean Fleischfresser', 'AuId': 2769284917, 'DAfN': 'Bunya Bunya Country Aboriginal Corporation, Queensland, Australia', 'AfId': None}, {'DAuN': 'Bridgette Davis', 'AuId': 2770123932, 'DAfN': 'Bunya Bunya Country Aboriginal Corporation, Queensland, Australia', 'AfId': None}, {'DAuN': 'Genevieve Jones', 'AuId': 2770410490, 'DAfN': 'Bunya Bunya Country Aboriginal Corporation, Queensland, Australia', 'AfId': None}, {'DAuN': 'Scott Lieske', 'AuId': 2019100046, 'DAfN': 'University of the Sunshine Coast', 'AfId': 174025329}]","[{'DFN': 'Land management', 'FId': 559400886}, {'DFN': 'Cultural heritage', 'FId': 60671577}, {'DFN': 'Participant observation', 'FId': 194943564}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Environmental planning', 'FId': 91375879}, {'DFN': 'Corporation', 'FId': 2778348171}, {'DFN': 'restrict', 'FId': 2779521362}, {'DFN': 'Geography', 'FId': 205649164}, {'DFN': 'Land rights', 'FId': 2994104972}, {'DFN': 'Local environment', 'FId': 2991996479}]"
3015984489,2020-04-07,0,0,"Are the natural sciences ready for truth, healing, and reconciliation with Indigenous peoples in Canada? Exploring 'settler readiness' at a world-class freshwater research station.","[{'DAuN': 'Elissa Bozhkov', 'AuId': 3016183709, 'DAfN': ""Queen's University"", 'AfId': 204722609}, {'DAuN': 'Chad Walker', 'AuId': 2790556982, 'DAfN': 'University of Exeter', 'AfId': 23923803}, {'DAuN': 'Chad Walker', 'AuId': 2790556982, 'DAfN': ""Queen's University"", 'AfId': 204722609}, {'DAuN': 'Vanessa McCourt', 'AuId': 3016160575, 'DAfN': ""Queen's University"", 'AfId': 204722609}, {'DAuN': 'Heather Castleden', 'AuId': 1416366321, 'DAfN': ""Queen's University"", 'AfId': 204722609}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Traditional knowledge', 'FId': 514011633}, {'DFN': 'Treaty', 'FId': 2779010840}, {'DFN': 'Sustainable development', 'FId': 552854447}, {'DFN': 'Government', 'FId': 148834064}, {'DFN': 'Exploratory research', 'FId': 85973986}, {'DFN': 'Transparency (graphic)', 'FId': 65697883}, {'DFN': 'Corporate governance', 'FId': 39389867}, {'DFN': 'Public administration', 'FId': 3116431}, {'DFN': 'Political science', 'FId': 17744445}]"
2972947443,2020-01-01,0,0,"Paradigm shifting: centering indigenous research methodologies, an Anishinaabe perspective.","[{'DAuN': 'Tricia D. McGuire-Adams', 'AuId': 2416894158, 'DAfN': 'University of Ottawa', 'AfId': 153718931}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Sociology of sport', 'FId': 2778678121}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Paradigm shift', 'FId': 43540301}, {'DFN': 'Decolonization', 'FId': 135544838}, {'DFN': 'Environmental ethics', 'FId': 95124753}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Indigenous health', 'FId': 2994383456}, {'DFN': 'Indigenous research', 'FId': 2992442615}]"
2593486785,2017-02-09,3,3,Pushing the Academy: The Need for Decolonizing Research,"[{'DAuN': 'Derek Antoine', 'AuId': 2645711558, 'DAfN': 'Carleton University', 'AfId': 67031392}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Decolonization', 'FId': 135544838}, {'DFN': 'Humanities', 'FId': 15708023}, {'DFN': 'Scholarship', 'FId': 2778061430}, {'DFN': 'Ethnology', 'FId': 2549261}, {'DFN': 'Commission', 'FId': 2776034101}, {'DFN': 'Sociology', 'FId': 144024400}, {'DFN': 'Residential school', 'FId': 3019814348}, {'DFN': 'Social justice', 'FId': 2982832299}]"
1915637150,2016-01-01,0,0,"TechnoVisions of a Sámi cyborg : Re-claiming Sámi body-, land- and waterscapes after a century of colonial exploitations in Sábme","[{'DAuN': 'May-Britt Öhman', 'AuId': 2116267475, 'DAfN': 'Uppsala University', 'AfId': 123387679}]","[{'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Anthropology', 'FId': 19165224}, {'DFN': 'History of technology', 'FId': 2778312352}, {'DFN': 'Geography', 'FId': 205649164}, {'DFN': 'Feminist research', 'FId': 2993001679}]"
1586789984,2001-07-01,12,12,Tourism and Maori development in Westland,"[{'DAuN': 'F. K. Zygadlo', 'AuId': 1928423521, 'DAfN': '', 'AfId': None}, {'DAuN': 'Hirini P. Matunga', 'AuId': 2074747642, 'DAfN': '', 'AfId': None}, {'DAuN': 'David G. Simmons', 'AuId': 2787820364, 'DAfN': '', 'AfId': None}, {'DAuN': 'John R. Fairweather', 'AuId': 2156300948, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Tourism', 'FId': 18918823}, {'DFN': 'Population', 'FId': 2908647359}, {'DFN': 'Glossary', 'FId': 2780031656}, {'DFN': 'Social science', 'FId': 36289849}, {'DFN': 'Geography', 'FId': 205649164}, {'DFN': 'Genealogy', 'FId': 53553401}, {'DFN': 'Tourist attraction', 'FId': 2992680743}]"
2013934548,2005-06-01,1,1,"Big change question should indigenous minorities have the right to have their own education systems, without reference to national standards?","[{'DAuN': 'Kathryn A. Riley', 'AuId': 2518320175, 'DAfN': 'Institute of Education', 'AfId': 149460656}, {'DAuN': 'Ismael Abu-Saad', 'AuId': 2028307501, 'DAfN': 'Ben-Gurion University of the Negev', 'AfId': 124227911}, {'DAuN': 'Mary Hermes', 'AuId': 2205921412, 'DAfN': 'University of Minnesota', 'AfId': 130238516}]","[{'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Cultural history', 'FId': 10187730}, {'DFN': 'Bourgeoisie', 'FId': 184386139}, {'DFN': 'Globe', 'FId': 2775899829}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Environmental ethics', 'FId': 95124753}, {'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Modern life', 'FId': 3017498402}, {'DFN': 'National education', 'FId': 2994510176}]"
1979071111,2007-07-22,2,2,Anywhere but Here: Race and Empire in the Mabo Decision,"[{'DAuN': 'Emma Cunliffe', 'AuId': 1789806078, 'DAfN': 'University of British Columbia', 'AfId': 141945490}]","[{'DFN': 'Common law', 'FId': 170706310}, {'DFN': 'Legal history', 'FId': 30730545}, {'DFN': 'High Court', 'FId': 2776862595}, {'DFN': 'Racism', 'FId': 139838865}, {'DFN': 'Dissent', 'FId': 523173360}, {'DFN': 'Property law', 'FId': 74892257}, {'DFN': 'Colonialism', 'FId': 531593650}, {'DFN': 'Politics', 'FId': 94625758}, {'DFN': 'Law', 'FId': 199539241}, {'DFN': 'Sociology', 'FId': 144024400}]"
2157110432,2014-09-01,0,0,Formação do Estado e da comunidade política em Timor‑Leste – A centralidade do local,"[{'DAuN': 'M. Anne Brown', 'AuId': 2667901077, 'DAfN': 'University of Queensland', 'AfId': 165143802}]","[{'DFN': 'Humanities', 'FId': 15708023}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Local governance', 'FId': 2983405972}, {'DFN': 'Political community', 'FId': 3020166478}, {'DFN': 'Post colonialism', 'FId': 3017671368}, {'DFN': 'Timor leste', 'FId': 3018055247}]"
2990118513,2020-01-01,2,2,The “value” of values-driven data in identifying Indigenous health and climate change priorities,"[{'DAuN': 'Jamie Donatuto', 'AuId': 2028474291, 'DAfN': 'Swinomish Indian Tribal Community, La Conner, USA', 'AfId': None}, {'DAuN': 'Larry Campbell', 'AuId': 2136254788, 'DAfN': 'Swinomish Indian Tribal Community, La Conner, USA', 'AfId': None}, {'DAuN': 'William Trousdale', 'AuId': 2990367972, 'DAfN': 'EcoPlan International, Vancouver, Canada', 'AfId': None}]","[{'DFN': 'Community health', 'FId': 2775951005}, {'DFN': 'Health assessment', 'FId': 2777428918}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Climate change', 'FId': 132651083}, {'DFN': 'Climate model', 'FId': 168754636}, {'DFN': 'Environmental planning', 'FId': 91375879}, {'DFN': 'Political science', 'FId': 17744445}, {'DFN': 'Decision theory', 'FId': 28901747}, {'DFN': 'Structuring', 'FId': 2775945657}, {'DFN': 'Indigenous health', 'FId': 2994383456}]"
2790377147,2018-03-15,2,2,Translating to the Community (T2C): a protocol paper describing the development of Canada's first social epigenetic FASD biobank.,"[{'DAuN': 'Brenda Si Elias', 'AuId': 2138619506, 'DAfN': 'University of Manitoba', 'AfId': 46247651}, {'DAuN': 'Ana Hanlon-Dearman', 'AuId': 1977091371, 'DAfN': 'University of Manitoba', 'AfId': 46247651}, {'DAuN': 'Betty Head', 'AuId': 2791822633, 'DAfN': 'c Cree Nation Tribal Health Centre, Star Program, The Pas, MB R9A 1M5, Canada.', 'AfId': None}, {'DAuN': 'Geoffrey G. Hicks', 'AuId': 2295547582, 'DAfN': 'University of Manitoba', 'AfId': 46247651}]","[{'DFN': 'Biorepository', 'FId': 2780932742}, {'DFN': 'Biobank', 'FId': 116567970}, {'DFN': 'General partnership', 'FId': 71750763}, {'DFN': 'Indigenous', 'FId': 55958113}, {'DFN': 'Medical education', 'FId': 509550671}, {'DFN': 'Corporate governance', 'FId': 39389867}, {'DFN': 'Psychology', 'FId': 15744967}, {'DFN': 'Diagnostic tools', 'FId': 2983100657}, {'DFN': 'Fetal Alcohol Spectrum Disorder', 'FId': 2908952752}, {'DFN': 'Prenatal alcohol exposure', 'FId': 2909481879}]"
2504764129,2016-01-01,0,0,Introduction: A Call for Action in a Multidisciplinary World,"[{'DAuN': 'Jean Grugel', 'AuId': 304210931, 'DAfN': 'University of York', 'AfId': 52099693}, {'DAuN': 'Daniel Hammett', 'AuId': 1992963924, 'DAfN': 'University of Sheffield', 'AfId': 91136226}]","[{'DFN': 'International development', 'FId': 87616379}, {'DFN': 'Development studies', 'FId': 160515943}, {'DFN': 'Human rights', 'FId': 169437150}, {'DFN': 'Underpinning', 'FId': 2780871342}, {'DFN': 'Sustainability', 'FId': 66204764}, {'DFN': 'Narrative', 'FId': 199033989}, {'DFN': 'Civil society', 'FId': 513891491}, {'DFN': 'Smart city', 'FId': 2777103469}, {'DFN': 'Engineering ethics', 'FId': 55587333}, {'DFN': 'Political science', 'FId': 17744445}]"
2127759679,2012-12-01,3,3,Funds of Knowledge of Sorting and Patterning: Networks of Exchange in a Torres Strait Island Community,"[{'DAuN': 'Bronwyn Ewing', 'AuId': 2172174634, 'DAfN': 'Queensland University of Technology', 'AfId': 160993911}]","[{'DFN': 'Body of knowledge', 'FId': 186528591}, {'DFN': 'Project commissioning', 'FId': 165347436}, {'DFN': 'Public relations', 'FId': 39549134}, {'DFN': 'Well-being', 'FId': 2776420229}, {'DFN': 'Publishing', 'FId': 151719136}, {'DFN': 'Economic growth', 'FId': 50522688}, {'DFN': 'Research design', 'FId': 2779318504}, {'DFN': 'Engineering', 'FId': 127413603}, {'DFN': 'Sorting', 'FId': 111696304}, {'DFN': 'Funds of knowledge', 'FId': 2780931681}, {'DFN': 'Torres strait', 'FId': 3019172447}]"
2554223154,2005-01-01,0,0,Teaching outside the Classroom: Conversations on Race and Research,"[{'DAuN': 'Marybeth Gasman', 'AuId': 2247926520, 'DAfN': 'University of Pennsylvania', 'AfId': 79576946}, {'DAuN': 'Nia Woods Haydel', 'AuId': 2553067526, 'DAfN': '', 'AfId': None}]","[{'DFN': 'Pedagogy', 'FId': 19417346}, {'DFN': 'Political science', 'FId': 17744445}]"
